id,name,description,category,price,usable_in_battle,usable_outside,effect,sprite
passho-berry,Baie Pocpoc,"Tenue, cette Baie affaiblit une attaque ennemie super efficace de type Eau.",type-protection,80,false,true,"{""type"":""held"",""value"":0.5,""effect"":""type_resist_berry"",""consumable"":true,""resistType"":""water""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/passho-berry.png
passimian-fur,Poils de Quartermac,,tm-materials,120,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
pasta,Pâtes,"Un ingrédient de cuisine pour le camping. Fabriquées avec de la farine de blé, ces pâtes se marient étonnamment bien avec le curry.",curry-ingredients,150,false,true,"{""type"":""ingredient""}",
pawmi-fur,Poils de Pohm,,tm-materials,100,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
pawniard-blade,Lame de Scalpion,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
payapa-berry,Baie Yapap,"Tenue, cette Baie affaiblit une attaque ennemie super efficace de type Psy.",type-protection,80,false,true,"{""type"":""held"",""value"":0.5,""effect"":""type_resist_berry"",""consumable"":true,""resistType"":""psychic""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/payapa-berry.png
peach-tablecloth,Nappe Beige,,picnic,1000,false,true,"{""type"":""decoration""}",
peanut-butter,Beurre de Cacahuètes,,sandwich-ingredients,300,false,true,"{""type"":""ingredient""}",
pearl,Perle,Une petite perle qui brille d’une jolie couleur argent. Peut être vendue à bas prix aux magasins.,loot,2000,false,true,"{""type"":""collectible"",""sellable"":true}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pearl.png
pearl-string,Perle Triple,Une très grosse perle qui brille d’une jolie couleur argent.  Les amateurs en donnent un bon prix.,loot,20000,false,true,"{""type"":""collectible"",""sellable"":true}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pearl-string.png
pecha-berry,Baie Pêcha,Baie qui soigne l’empoisonnement lorsqu’elle est tenue par un Pokémon.,medicine,80,false,true,"{""type"":""medicine""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pecha-berry.png
pepper,Poivre,,sandwich-ingredients,100,false,true,"{""type"":""ingredient""}",
permit,Permis,"Un permis nécessaire pour pénétrer dans la Réserve Naturelle, lieu protégé des foules modernes.",gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/permit.png
persim-berry,Baie Kika,Baie qui soigne la confusion lorsqu’elle est tenue par un Pokémon.,medicine,80,false,true,"{""type"":""medicine""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/persim-berry.png
petaya-berry,Baie Pitaye,"Tenue, cette Baie monte l’Atq. Spé. en cas de besoin.",in-a-pinch,80,false,true,"{""stat"":""sp_atk"",""type"":""held"",""effect"":""pinch_stat_boost"",""stages"":1,""threshold"":0.25,""consumable"":true}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/petaya-berry.png
petilil-leaf,Feuille de Chlorobule,,tm-materials,60,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
pewter-crunchies,Crok’Argenta,Une spécialité d’Argenta. Soigne toutes les altérations de statut d’un Pokémon.,status-cures,250,false,true,"{""type"":""cure"",""target"":""all""}",
phanpy-nail,Ongle de Phanpy,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
phantump-twig,Branche de Brocélôme,,tm-materials,20,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
photo-album,Album Photo,Un album décoré de photos souvenir prises pendant le voyage.,unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/photo-album.png
pichu-fur,Poils de Pichu,,tm-materials,100,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
pickle,Cornichon,,sandwich-ingredients,90,false,true,"{""type"":""ingredient""}",
picnic-set,Set de Pique-Nique,,picnic,0,false,true,"{""type"":""decoration""}",
pidgeotite,Roucarnagite,"Une variété de Méga-Gemme. Tenue par un Roucarnage, elle lui permet de méga-évoluer durant un combat.",mega-stones,0,false,true,"{""type"":""mega_stone"",""pokemon"":""pidgeot""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pidgeotite.png
pidgey-candy,Bonbon Roucool,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""pidgey""}",
pika-pika-pick,Pique Pikapika,,picnic,480,false,true,"{""type"":""decoration""}",
pikachu-candy,Bonbon Pikachu,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""pikachu""}",
pikachu-cup,Tasse Pikachu,,picnic,2000,false,true,"{""type"":""decoration""}",
pikanium-z--bag,Pikazélite,"Permet de concentrer la Force Z en un cristal, qui autorise le Pikachu qui le tient à transformer son Électacle en capacité Z.",unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pikanium-z--bag.png
pikanium-z--held,Pikazélite,"Une cristallisation de la Force Z, permettant de transformer l’Électacle d’un Pikachu en capacité Z.",z-crystals,0,false,true,"{""type"":""z_crystal"",""pokemon"":""pikachu"",""baseMove"":""volt-tackle""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pikanium-z--held.png
pikashunium-z--bag,Pikachazélite,"Permet de concentrer la Force Z en un cristal, qui autorise le Pikachu à casquette qui le tient à transformer son Tonnerre en capacité Z.",unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pikashunium-z--bag.png
pikashunium-z--held,Pikachazélite,"Une cristallisation de la Force Z, permettant de transformer le Tonnerre du Pikachu à casquette en capacité Z.",z-crystals,0,false,true,"{""type"":""z_crystal"",""pokemon"":""pikachu-cap"",""baseMove"":""thunderbolt""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pikashunium-z--held.png
pinap-berry,Baie Nanana,Baie très rare à Unys. Les amateurs en donnent un bon prix.,baking-only,200,false,true,"{""type"":""ingredient""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pinap-berry.png
pincurchin-spines,Épine de Wattapik,,tm-materials,100,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
pineapple,Ananas,,sandwich-ingredients,250,false,true,"{""type"":""ingredient""}",
pineco-husk,Écorce de Pomdepik,,tm-materials,80,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
pink-apricorn,Noigrume Rose,Un Noigrume de couleur rose. Il dégage un arôme sucré.,apricorn-box,200,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pink-apricorn.png
pink-bottle,Gourde Rose,,picnic,2000,false,true,"{""type"":""decoration""}",
pink-cup,Tasse Rose,,picnic,1500,false,true,"{""type"":""decoration""}",
pink-nectar,Nectar Rose,Un nectar obtenu à partir des fleurs de la Rue du Dôme Royal. Permet à un certain Pokémon de changer d’apparence.,species-specific,300,false,true,"{""type"":""other""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pink-nectar.png
pink-petal,Pétale Rose,Un pétale pressé qu’Oléa vous a remis lors de son Épreuve. Il y en a sept à collectionner.,unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pink-petal.png
pink-scarf,Foulard Rose,Objet à tenir. Augmente la Grâce d’un Pokémon dans les Concours.,scarves,100,false,true,"{""stat"":""cuteness"",""type"":""contest""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pink-scarf.png
pink-tablecloth,Nappe Rose,,picnic,5000,false,true,"{""type"":""decoration""}",
pinsir-candy,Bonbon Scarabrute,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""pinsir""}",
pinsirite,Scarabruite,"Une variété de Méga-Gemme. Tenue par un Scarabrute, elle lui permet de méga-évoluer durant un combat.",mega-stones,0,false,true,"{""type"":""mega_stone"",""pokemon"":""pinsir""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pinsirite.png
pixie-plate,Plaque Pixie,Objet à tenir. Une tablette en pierre augmentant la puissance des capacités de type Fée.,plates,1000,false,true,"{""type"":""held"",""value"":1.2,""effect"":""type_boost"",""moveType"":""fairy"",""arceus_type"":""fairy""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pixie-plate.png
plaid-tablecloth-(b),Nappe Tartan Bleue,,picnic,3000,false,true,"{""type"":""decoration""}",
plaid-tablecloth-(r),Nappe Tartan Rouge,,picnic,3000,false,true,"{""type"":""decoration""}",
plaid-tablecloth-(y),Nappe Tartan Jaune,,picnic,3000,false,true,"{""type"":""decoration""}",
plasma-card,Carte Plasma,Une clé magnétique indispensable pour entrer le mot de passe sur la Frégate Plasma.,plot-advancement,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/plasma-card.png
plume-fossil,Fossile Plume,Fossile d’un ancien Pokémon volant. Il semble que ce soit un morceau d’aile.,dex-completion,7000,false,true,"{""type"":""collectible"",""usage"":""fossil_or_dex""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/plume-fossil.png
poffin-case,Boîte Poffin,Boîte pour ranger les Poffins faits à partir de Baies.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poffin-case.png
point-card,Carte Points,Carte indiquant le nombre de Points de Combat obtenus.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/point-card.png
poison-barb,Pic Venin,Objet à tenir. Petit pic empoisonné montant la puissance des capacités de type Poison.,type-enhancement,1000,false,true,"{""type"":""held"",""value"":1.2,""effect"":""type_boost"",""moveType"":""poison""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poison-barb.png
poison-gem,Joyau Poison,Objet à tenir. Joyau augmentant une fois la puissance des capacités de type Poison.,jewels,200,false,true,"{""type"":""held"",""value"":1.3,""effect"":""type_boost_once"",""moveType"":""poison"",""consumable"":true}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poison-gem.png
poison-memory,ROM Poison,Une carte mémoire contenant des données sur le type Poison. Un certain Pokémon peut changer de type en l’équipant.,memories,1000,false,true,"{""type"":""held"",""effect"":""change_type"",""newType"":""poison"",""pokemon"":""silvally""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poison-memory.png
poison-tera-shard,Téra-Éclat Poison,,tera-shard,500,false,true,"{""type"":""tera_shard"",""teraType"":""poison""}",
poisonium-z--bag,Toxizélite,"Permet de concentrer la Force Z en un cristal, qui autorise son porteur à transformer ses capacités de type Poison en capacité Z.",unused,0,false,false,"{""type"":""no_effect""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poisonium-z--bag.png
poisonium-z--held,Toxizélite,"Une cristallisation de la Force Z, permettant de transformer les capacités de type Poison en capacité Z.",z-crystals,0,false,true,"{""type"":""z_crystal"",""zType"":""poison""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poisonium-z--held.png
poke-ball,Poké Ball,"Un objet pareil à une capsule, qui capture les Pokémon sauvages. Il suffit pour cela de le jeter comme une balle.",standard-balls,200,false,true,"{""type"":""catch"",""baseMultiplier"":1}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poke-ball.png
poke-doll,Poké Poupée,Poupée qui attire les Pokémon. Permet de s’enfuir d’un combat contre un Pokémon sauvage.,spelunking,300,false,true,"{""type"":""flee_guarantee""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poke-doll.png
poke-flute,Poké Flûte,Une flûte au son si particulier qu’elle permet de réveiller les Pokémon les plus profondément endormis.,plot-advancement,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poke-flute.png
poke-radar,Poké Radar,Objet permettant de trouver les Pokémon qui se cachent dans l’herbe. Se recharge quand vous marchez.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poke-radar.png
poke-toy,Poké Plumet,Objet qui attire les Pokémon. Permet de s’enfuir d’un combat contre un Pokémon sauvage.,spelunking,100,false,true,"{""type"":""flee_guarantee""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/poke-toy.png
pokeblock-case,Boîte Pokéblocs,,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pokeblock-case.png
pokeblock-kit,Kit Pokébloc,Boîte pour ranger le Mixeur à Baies et les Pokéblocs.,gameplay,0,false,true,"{""type"":""key_item""}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pokeblock-kit.png
pokemon-box,Boîte Pokémon,- - -,unused,0,false,false,"{""type"":""no_effect""}",
pokemon-box-link,Boîte Pokémon,Permet d’accéder aux Boîtes PC du Centre Pokémon à tout moment pour y déposer ou en retirer des Pokémon.,gameplay,0,false,true,"{""type"":""key_item""}",
polished-mud-ball,Boulette de Boue,Une boulette de boue si bien polie qu’elle brille de mille feux.,loot,1200,false,true,"{""type"":""collectible"",""sellable"":true}",
poliwag-candy,Bonbon Ptitard,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""poliwag""}",
poliwag-slime,Mucus de Ptitard,,tm-materials,35,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
polka-dot-bottle,Gourde à Pois,,picnic,1000,false,true,"{""type"":""decoration""}",
polka-dot-cup,Tasse à Pois,,picnic,800,false,true,"{""type"":""decoration""}",
polka-dot-tablecloth,Nappe à Pois,,picnic,1500,false,true,"{""type"":""decoration""}",
pomeg-berry,Baie Grena,"Rend les Pokémon plus amicaux, mais baisse leurs PV de base.",effort-drop,80,false,true,"{""stat"":""hp"",""type"":""ev_reset"",""value"":10}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/pomeg-berry.png
ponyta-candy,Bonbon Ponyta,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""ponyta""}",
poochyena-fang,Croc de Medhyèna,,tm-materials,15,false,true,"{""type"":""material"",""usage"":""tm_crafting""}",
porygon-candy,Bonbon Porygon,Un bonbon plein d’énergie. Il augmente toutes les stats d’un certain Pokémon.,species-candies,20,false,true,"{""type"":""species_candy"",""pokemon"":""porygon""}",
potato-salad,Salade de Patates,,sandwich-ingredients,110,false,true,"{""type"":""ingredient""}",
potato-tortilla,Tortilla,,sandwich-ingredients,250,false,true,"{""type"":""ingredient""}",
potion,Potion,Un spray qui soigne les blessures. Restaure 20 PV à un Pokémon.,healing,200,true,true,"{""type"":""heal"",""value"":20}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/items/potion.png
